학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,X,Y
B000010194,만리포중학교,중학교,1968-03-22,공립,본교,운영,충청남도 태안군 소원면 신덕리 631-2,충청남도 태안군 소원면 소근로 63-12,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2013-11-29,2024-11-08,36.76552125,126.1937792,2025-03-21,128016.50185957682,463294.7130142136
B000022914,춘천여자고등학교,고등학교,1934-04-10,공립,본교,운영,강원특별자치도 춘천시 동면 만천리 산133-15,강원특별자치도 춘천시 동면 만천양지길 95,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2013-11-29,2024-11-08,37.88875712,127.7634081,2025-03-21,267153.6665335493,587927.3064482331
B000023838,대전원신흥중학교,중학교,2022-03-01,공립,본교,운영,대전광역시 유성구 원신흥동 526,대전광역시 유성구 동서대로735번길 20,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.33301958,127.3453452,2025-03-21,231006.2139973671,415052.5639165556
B000008651,공산중학교,중학교,1954-04-23,사립,본교,운영,대구광역시 동구 백안동 560-5,대구광역시 동구 팔공로197길 26,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.95538352,128.6895367,2025-03-21,352427.54087971104,374413.8590535942
B000011923,상명대학교사범대학부속여자고등학교,고등학교,1967-03-07,사립,본교,운영,서울특별시 종로구 홍지동 7-1,서울특별시 종로구 홍지문2길 20,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2024-11-08,37.60334127,126.9536925,2025-03-21,195910.88846295886,555974.7737344317
B000005327,세성초등학교,초등학교,1936-04-01,공립,본교,운영,충청북도 충주시 살미면 세성리 147,충청북도 충주시 살미면 매남이길 31,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2024-11-08,36.90479486,127.9685039,2025-03-21,286316.6716151554,478885.4962743536
B000007980,도리초등학교,초등학교,1946-12-01,공립,본교,운영,제주특별자치도 제주시 도두일동 2430-1,제주특별자치도 제주시 도리로 129,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2024-11-08,33.50191801,126.4650303,2025-03-21,150290.0664757442,101045.312336092
B000002915,대구장산초등학교,초등학교,1999-03-01,공립,본교,운영,대구광역시 달서구 용산동 957,대구광역시 달서구 장산로 30,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2024-11-08,35.85460734,128.5261512,2025-03-21,337860.7181230243,362987.8039870197
B000004971,철암초등학교,초등학교,1941-11-11,공립,본교,운영,강원특별자치도 태백시 철암동 341-7 번지,강원특별자치도 태백시 동태백로 584,7801000,강원특별자치도교육청,7852000,강원특별자치도태백교육지원청,2013-11-29,2024-11-08,37.12223076,129.0422687,2025-03-21,381504.88755984895,504530.7141472659
B000009113,울산중앙중학교,중학교,1980-03-02,공립,본교,운영,울산광역시 남구 신정동 859-3,울산광역시 남구 중앙로63번길 5,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.52645094,129.3163849,2025-03-21,410114.01540844294,327971.0009113868
B000025338,수완하나중학교,중학교,2015-03-01,공립,본교,운영,광주광역시 광산구 수완동 973,광주광역시 광산구 수완로105번길 47,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.19406096,126.8274795,2025-03-21,184288.18419002384,288638.0952789483
B000004270,광명남초등학교,초등학교,1975-03-05,공립,본교,운영,경기도 광명시 광명동 295-58,경기도 광명시 광명로 866-9,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2024-11-08,37.47552515,126.8538613,2025-03-21,187073.4002905135,541797.7680910021
B000004274,광명동초등학교,초등학교,1983-05-18,공립,본교,운영,경기도 광명시 철산동 78-4,경기도 광명시 연서일로 25,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2024-11-08,37.48346267,126.8632584,2025-03-21,187905.8941534824,542677.4790624131
B000002460,청학초등학교,초등학교,1954-06-20,공립,본교,운영,부산광역시 영도구 청학동 412-3,부산광역시 영도구 청학로 49,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2024-11-08,35.09311976,129.0590798,2025-03-21,387770.2461815155,279365.96077247465
B000012386,중일고등학교,고등학교,1988-03-15,사립,본교,운영,대전광역시 유성구 관평동 671,대전광역시 유성구 배울2로 68,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.42033071,127.3889971,2025-03-21,234886.4270346141,424756.0781975015
B000008650,영신중학교,중학교,1946-10-17,사립,본교,운영,대구광역시 동구 봉무동 524,대구광역시 동구 팔공로50길 32,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.9191744,128.6458335,2025-03-21,348552.1185850459,370328.24455951323
B000011387,부일전자디자인고등학교,고등학교,1993-03-02,사립,본교,운영,부산광역시 사하구 감천동 634-61,부산광역시 사하구 감천로73번길 36,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2024-11-08,35.09094108,129.0015844,2025-03-21,382531.2815434774,279017.328309437
B000011335,서울영상고등학교,고등학교,1952-03-01,사립,본교,운영,서울특별시 양천구 신정동 984,서울특별시 양천구 목동로11길 46,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2024-11-08,37.52325879,126.8600333,2025-03-21,187627.2191176627,547094.757610684
B000003459,대전교촌초등학교,초등학교,2007-03-01,공립,본교,운영,대전광역시 유성구 교촌동 618,대전광역시 유성구 진잠로149번길 42,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.30567575,127.316438,2025-03-21,228420.7487802781,412009.46314844594
B000011079,김해중학교,중학교,1951-09-01,공립,본교,운영,경상남도 김해시 부원동 39,경상남도 김해시 호계로 456,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.23164274,128.8850429,2025-03-21,371606.19798010157,294422.8063381491
B000008672,신명여자중학교,중학교,1907-10-15,사립,본교,운영,대구광역시 수성구 수성동1가 96-16,대구광역시 수성구 신천동로 364,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.8577093,128.6092931,2025-03-21,345366.0598827747,363452.43611026055
B000002738,대구명덕초등학교,초등학교,1940-04-05,공립,본교,운영,대구광역시 중구 남산동 2113,대구광역시 중구 남산로2길 125,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.85812077,128.5896383,2025-03-21,343589.771385739,363469.0547621369
B000012788,황지고등학교,고등학교,1966-03-01,공립,본교,운영,강원특별자치도 태백시 황지동 232 번지,강원특별자치도 태백시 번영로 179,7801000,강원특별자치도교육청,7852000,강원특별자치도태백교육지원청,2013-11-29,2024-11-08,37.16035783,128.9850789,2025-03-21,376333.0627800465,508654.8972493941
B000012123,사직여자고등학교,고등학교,1986-04-29,사립,본교,운영,부산광역시 동래구 사직동 981-1,부산광역시 동래구 쇠미로27번길 21,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2024-11-08,35.19665821,129.0520547,2025-03-21,386892.54701783566,290842.1354359224
B000005287,수곡초등학교,초등학교,1995-03-02,공립,본교,운영,충청북도 청주시 서원구 수곡동 779,충청북도 청주시 서원구 수곡로 73,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2024-11-08,36.6182434,127.4712585,2025-03-21,242156.4211346052,446751.284498674
B000002433,보수초등학교,초등학교,1953-09-01,공립,본교,운영,부산광역시 중구 보수동1가 50-1,부산광역시 중구 흑교로 74,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2024-11-08,35.105905,129.024219,2025-03-21,384561.95468182984,280719.526266884
B000009849,계촌중학교,중학교,1969-03-12,공립,본교,운영,강원특별자치도 평창군 방림면 계촌리 1372 번지,강원특별자치도 평창군 방림면 계촌길 139,7801000,강원특별자치도교육청,7912000,강원특별자치도평창교육지원청,2013-11-29,2024-11-08,37.45285812,128.3083929,2025-03-21,315770.56524063076,540075.9174748074
B000004990,상평초등학교,초등학교,1934-10-10,공립,본교,운영,강원특별자치도 양양군 서면 상평리 18 번지,강원특별자치도 양양군 서면 물윗구미길 25,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2024-11-08,38.07337312,128.5863074,2025-03-21,339194.6502657773,609332.6365200042
B000002306,서울강남초등학교,초등학교,1945-11-02,공립,본교,운영,서울특별시 동작구 상도1동 501-1,서울특별시 동작구 강남초등길 15,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2024-11-08,37.50619275,126.9532007,2025-03-21,195862.09277464866,545192.4677248894
B000007684,계동초등학교,초등학교,2002-09-02,공립,본교,운영,경상남도 김해시 대청동 333-1,경상남도 김해시 계동로 96,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.18469922,128.7952843,2025-03-21,363528.1700620273,289062.35771368694
B000009017,신탄진중학교,중학교,1965-03-05,사립,본교,운영,대전광역시 대덕구 석봉동 311-1,대전광역시 대덕구 석봉로 15,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2024-11-08,36.44769258,127.4225722,2025-03-21,237884.2586960193,427805.0305539893
B000012182,대구동부고등학교,고등학교,1988-03-01,사립,본교,운영,대구광역시 동구 각산동 199,대구광역시 동구 반야월북로 199,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.87431335,128.7192847,2025-03-21,355270.0156546612,365464.14294041344
B000011767,밀성제일고등학교,고등학교,1974-01-05,사립,본교,운영,경상남도 밀양시 내이동 590-1,경상남도 밀양시 밀양대로 2078,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2013-11-29,2024-11-08,35.50268135,128.7505941,2025-03-21,358833.17291948816,324274.36391289375
B000007699,안명초등학교,초등학교,1948-03-25,공립,본교,운영,경상남도 김해시 한림면 안하리 346-1,경상남도 김해시 한림면 안하로 28,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.30432738,128.827998,2025-03-21,366263.8422608371,302391.1010804246
B000003484,대전배울초등학교,초등학교,2006-03-01,공립,본교,운영,대전광역시 유성구 관평동 663,대전광역시 유성구 배울2로 8,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.42187573,127.3838953,2025-03-21,234428.19821823557,424925.69308347197
B000005004,상평초등학교공수전분교장,초등학교,1946-05-25,공립,분교,운영,강원특별자치도 양양군 서면 공수전리 31-4 번지,강원특별자치도 양양군 서면 구룡령로 2855,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2024-11-08,38.0417294,128.5573098,2025-03-21,336708.89860108914,605776.8871790711
B000012612,광명고등학교,고등학교,1975-03-03,공립,본교,운영,경기도 광명시 철산동 234,경기도 광명시 오리로876번길 17,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2024-11-08,37.47828906,126.8660271,2025-03-21,188149.9548500083,542102.9248306518
B000003181,송해초등학교,초등학교,1933-10-06,공립,본교,운영,인천광역시 강화군 송해면 솔정리 640,인천광역시 강화군 송해면 전망대로 93-12,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2024-11-08,37.77057545,126.4593163,2025-03-21,152362.6751194516,574672.8550734299
B000011088,경운중학교,중학교,2001-03-01,공립,본교,운영,경상남도 김해시 내동 1115-3,경상남도 김해시 우암로 62,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.23571345,128.86138,2025-03-21,369443.3031783957,294833.86297215463
B000012401,무거고등학교,고등학교,2006-03-04,공립,본교,운영,울산광역시 남구 무거동 1000,울산광역시 남구 대학로1번길 17-28,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.53677007,129.2503115,2025-03-21,404093.4710191352,328977.3138536808
B000002594,거제초등학교,초등학교,1946-09-01,공립,본교,운영,부산광역시 연제구 거제동 676-152,부산광역시 연제구 해맞이로 39,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2024-11-08,35.17780628,129.0667927,2025-03-21,388278.52276450495,288777.9905287515
